"year","country","sex","edu","age","n","prev","source","alln"
"2011","Iceland","m","3","From 55 to 59 years",2474,0.258976237831048,"EUROSTATcensus",NA
"2011","Iceland","m","3","From 60 to 64 years",2106,0.256860592755214,"EUROSTATcensus",NA
"2011","Iceland","m","3","From 65 to 69 years",1267,0.200474683544304,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 25 to 29 years",118084,0.467613107613108,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 30 to 34 years",134232,0.547832049105394,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 35 to 39 years",139432,0.625292057384511,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 40 to 44 years",167681,0.705508385435513,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 45 to 49 years",161747,0.743285036142474,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 50 to 54 years",215989,0.794418922845489,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 55 to 59 years",244327,0.835414515390034,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 60 to 64 years",271651,0.868471700043479,"EUROSTATcensus",NA
"1991","Ireland","f","1","From 65 to 69 years",213228,0.894060227930262,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 25 to 29 years",101515,0.401999801999802,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 30 to 34 years",83624,0.34128901658613,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 35 to 39 years",61894,0.277567750586357,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 40 to 44 years",51678,0.217432281191885,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 45 to 49 years",41415,0.190316665977363,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 50 to 54 years",42101,0.15484969637675,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 55 to 59 years",36871,0.126071079319706,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 60 to 64 years",32706,0.104561497736515,"EUROSTATcensus",NA
"1991","Ireland","f","2","From 65 to 69 years",20122,0.084371095289609,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 25 to 29 years",32926,0.13038709038709,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 30 to 34 years",27168,0.110878934308476,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 35 to 39 years",21661,0.0971401920291317,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 40 to 44 years",18315,0.0770593333726028,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 45 to 49 years",14449,0.0663982978801623,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 50 to 54 years",13793,0.050731380777761,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 55 to 59 years",11264,0.0385144052902599,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 60 to 64 years",8435,0.0269668022200056,"EUROSTATcensus",NA
"1991","Ireland","f","3","From 65 to 69 years",5144,0.0215686767801286,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 25 to 29 years",53724,0.406741164713364,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 30 to 34 years",57997,0.460143921422394,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 35 to 39 years",62431,0.515664621001247,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 40 to 44 years",69933,0.590216648239891,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 45 to 49 years",65444,0.619863986815435,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 50 to 54 years",73910,0.642544793831014,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 55 to 59 years",105694,0.683126401716638,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 60 to 64 years",169061,0.778107625464855,"EUROSTATcensus",NA
"1991","Ireland","m","1","From 65 to 69 years",154298,0.81919152234622,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 25 to 29 years",52969,0.401025105236062,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 30 to 34 years",43361,0.344022976650455,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 35 to 39 years",35637,0.294352807076956,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 40 to 44 years",28918,0.244060529847156,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 45 to 49 years",24542,0.232453730890905,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 50 to 54 years",27074,0.235370825979987,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 55 to 59 years",32417,0.209519069809528,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 60 to 64 years",32517,0.149660333591075,"EUROSTATcensus",NA
"1991","Ireland","m","2","From 65 to 69 years",22406,0.11895685783153,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 25 to 29 years",25391,0.192233730050574,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 30 to 34 years",24683,0.195833101927151,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 35 to 39 years",23001,0.189982571921797,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 40 to 44 years",19636,0.165722821912952,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 45 to 49 years",15592,0.14768228229366,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 50 to 54 years",14043,0.122084380188999,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 55 to 59 years",16610,0.107354528473834,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 60 to 64 years",15694,0.0722320409440701,"EUROSTATcensus",NA
"1991","Ireland","m","3","From 65 to 69 years",11650,0.0618516198222496,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 25 to 29 years",24333,0.164846555111442,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 30 to 34 years",34984,0.241694013610142,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 35 to 39 years",42409,0.302867345116943,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 40 to 44 years",49066,0.375099382300777,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 45 to 49 years",55164,0.464895203903623,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 50 to 54 years",60380,0.562391140336988,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 55 to 59 years",54751,0.606048195171627,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 60 to 64 years",44659,0.644262673475865,"EUROSTATcensus",NA
"2001","Ireland","f","1","From 65 to 69 years",41413,0.688232263639838,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 25 to 29 years",44631,0.302357563850688,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 30 to 34 years",48583,0.33564544543853,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 35 to 39 years",51357,0.366770219603642,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 40 to 44 years",46732,0.357256436915173,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 45 to 49 years",36098,0.304216283636302,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 50 to 54 years",27049,0.251939681268221,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 55 to 59 years",21115,0.233725550967999,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 60 to 64 years",15359,0.221573040191581,"EUROSTATcensus",NA
"2001","Ireland","f","2","From 65 to 69 years",12148,0.20188456616755,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 25 to 29 years",78646,0.53279588103787,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 30 to 34 years",61178,0.422660540951328,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 35 to 39 years",46259,0.330362435279414,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 40 to 44 years",35010,0.26764418078405,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 45 to 49 years",27397,0.230888512460075,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 50 to 54 years",19934,0.185669178394791,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 55 to 59 years",14475,0.160226253860373,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 60 to 64 years",9300,0.134164286332554,"EUROSTATcensus",NA
"2001","Ireland","f","3","From 65 to 69 years",6612,0.109883170192611,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 25 to 29 years",35666,0.24429771086483,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 30 to 34 years",45226,0.31611983280444,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 35 to 39 years",52776,0.386351490838281,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 40 to 44 years",55321,0.432205442315054,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 45 to 49 years",57182,0.483470585251196,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 50 to 54 years",61121,0.559188677346459,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 55 to 59 years",57138,0.614122957867584,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 60 to 64 years",46427,0.657336221665322,"EUROSTATcensus",NA
"2001","Ireland","m","1","From 65 to 69 years",40676,0.696137324365491,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 25 to 29 years",47631,0.326253133690426,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 30 to 34 years",44510,0.31111514965121,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 35 to 39 years",42187,0.308833756707491,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 40 to 44 years",39336,0.307319702805535,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 45 to 49 years",33385,0.282268292270491,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 50 to 54 years",26837,0.245528485037007,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 55 to 59 years",19733,0.212091573516767,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 60 to 64 years",13611,0.192711209276643,"EUROSTATcensus",NA
"2001","Ireland","m","2","From 65 to 69 years",10186,0.174325272543684,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 25 to 29 years",62697,0.429449155444744,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 30 to 34 years",53330,0.37276501754435,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 35 to 39 years",41638,0.304814752454228,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 40 to 44 years",33340,0.260474854879411,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 45 to 49 years",27707,0.234261122478313,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 50 to 54 years",21345,0.195282837616534,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 55 to 59 years",16169,0.173785468615649,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 60 to 64 years",10591,0.149952569058036,"EUROSTATcensus",NA
"2001","Ireland","m","3","From 65 to 69 years",7569,0.129537403090825,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 25 to 29 years",18240,0.103088122258896,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 30 to 34 years",21025,0.110578162062092,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 35 to 39 years",26636,0.152665455399976,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 40 to 44 years",33390,0.211891027471586,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 45 to 49 years",39858,0.270515335174866,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 50 to 54 years",44640,0.340205007049499,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 55 to 59 years",50799,0.439681138346489,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 60 to 64 years",55079,0.545677006449568,"EUROSTATcensus",NA
"2011","Ireland","f","1","From 65 to 69 years",47059,0.591186040376377,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 25 to 29 years",65595,0.370727268616901,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 30 to 34 years",66600,0.350273749980277,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 35 to 39 years",64031,0.3669966126564,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 40 to 44 years",64314,0.408132960191901,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 45 to 49 years",60323,0.409410822513761,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 50 to 54 years",50389,0.384018595434973,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 55 to 59 years",38262,0.331169505608641,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 60 to 64 years",28194,0.279322745871187,"EUROSTATcensus",NA
"2011","Ireland","f","2","From 65 to 69 years",20912,0.262710267458952,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 25 to 29 years",93101,0.526184609124203,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 30 to 34 years",102512,0.539148087957631,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 35 to 39 years",83806,0.480337931943625,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 40 to 44 years",59877,0.379976012336513,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 45 to 49 years",47160,0.320073842311373,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 50 to 54 years",36186,0.275776397515528,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 55 to 59 years",26475,0.229149356044869,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 60 to 64 years",17664,0.175000247679245,"EUROSTATcensus",NA
"2011","Ireland","f","3","From 65 to 69 years",11630,0.146103692164671,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 25 to 29 years",28408,0.174272586176223,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 30 to 34 years",32557,0.176526722730994,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 35 to 39 years",39435,0.22742476845177,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 40 to 44 years",46333,0.293015019762846,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 45 to 49 years",52732,0.364581676887657,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 50 to 54 years",53056,0.407217800428279,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 55 to 59 years",54502,0.469703106821218,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 60 to 64 years",56979,0.553102885931448,"EUROSTATcensus",NA
"2011","Ireland","m","1","From 65 to 69 years",47924,0.601629486423039,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 25 to 29 years",73150,0.448748228625413,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 30 to 34 years",78138,0.423670641052751,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 35 to 39 years",67287,0.388049458471263,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 40 to 44 years",60089,0.380009486166008,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 45 to 49 years",52568,0.363447803812303,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 50 to 54 years",45760,0.351219212673365,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 55 to 59 years",36727,0.316516568276813,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 60 to 64 years",27552,0.267451003232476,"EUROSTATcensus",NA
"2011","Ireland","m","2","From 65 to 69 years",19011,0.238660757999925,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 25 to 29 years",61451,0.376979185198363,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 30 to 34 years",73736,0.399802636216254,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 35 to 39 years",66676,0.384525773076967,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 40 to 44 years",51703,0.326975494071146,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 45 to 49 years",39337,0.271970519300041,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 50 to 54 years",31473,0.241562986898357,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 55 to 59 years",24806,0.213780324901969,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 60 to 64 years",18486,0.179446110836076,"EUROSTATcensus",NA
"2011","Ireland","m","3","From 65 to 69 years",12722,0.159709755577037,"EUROSTATcensus",NA
"1991","Italy","f","1","From 25 to 29 years",1210806,0.556557304709477,"EUROSTATcensus",NA
"1991","Italy","f","1","From 30 to 34 years",1156452,0.571880132113997,"EUROSTATcensus",NA
"1991","Italy","f","1","From 35 to 39 years",1211508,0.63769620279816,"EUROSTATcensus",NA
"1991","Italy","f","1","From 40 to 44 years",1439250,0.729379724434588,"EUROSTATcensus",NA
"1991","Italy","f","1","From 45 to 49 years",1407884,0.810563992909284,"EUROSTATcensus",NA
"1991","Italy","f","1","From 50 to 54 years",1609688,0.862933674713877,"EUROSTATcensus",NA
"1991","Italy","f","1","From 55 to 59 years",1583713,0.905357037711181,"EUROSTATcensus",NA
"1991","Italy","f","1","From 60 to 64 years",1590166,0.912477835989189,"EUROSTATcensus",NA
"1991","Italy","f","1","From 65 to 69 years",1524905,0.919347409569767,"EUROSTATcensus",NA
"1991","Italy","f","2","From 25 to 29 years",837168,0.384811411298774,"EUROSTATcensus",NA
"1991","Italy","f","2","From 30 to 34 years",707284,0.349760878412694,"EUROSTATcensus",NA
"1991","Italy","f","2","From 35 to 39 years",525676,0.27669779242244,"EUROSTATcensus",NA
"1991","Italy","f","2","From 40 to 44 years",391555,0.198431320480101,"EUROSTATcensus",NA
"1991","Italy","f","2","From 45 to 49 years",249531,0.1436630032834,"EUROSTATcensus",NA
"1991","Italy","f","2","From 50 to 54 years",205818,0.110336464620635,"EUROSTATcensus",NA
"1991","Italy","f","2","From 55 to 59 years",133249,0.0761741047260313,"EUROSTATcensus",NA
"1991","Italy","f","2","From 60 to 64 years",121391,0.0696572540153441,"EUROSTATcensus",NA
"1991","Italy","f","2","From 65 to 69 years",105584,0.0636553600991631,"EUROSTATcensus",NA
"1991","Italy","f","3","From 25 to 29 years",127554,0.0586312839917482,"EUROSTATcensus",NA
"1991","Italy","f","3","From 30 to 34 years",158457,0.0783589894733094,"EUROSTATcensus",NA
"1991","Italy","f","3","From 35 to 39 years",162636,0.0856060047794002,"EUROSTATcensus",NA
"1991","Italy","f","3","From 40 to 44 years",142447,0.072188955085311,"EUROSTATcensus",NA
"1991","Italy","f","3","From 45 to 49 years",79504,0.0457730038073163,"EUROSTATcensus",NA
"1991","Italy","f","3","From 50 to 54 years",49861,0.0267298606654883,"EUROSTATcensus",NA
"1991","Italy","f","3","From 55 to 59 years",32307,0.0184688575627877,"EUROSTATcensus",NA
"1991","Italy","f","3","From 60 to 64 years",31133,0.0178649099954668,"EUROSTATcensus",NA
"1991","Italy","f","3","From 65 to 69 years",28193,0.0169972303310701,"EUROSTATcensus",NA
"1991","Italy","m","1","From 25 to 29 years",1369045,0.623693373441558,"EUROSTATcensus",NA
"1991","Italy","m","1","From 30 to 34 years",1193784,0.585283774263152,"EUROSTATcensus",NA
"1991","Italy","m","1","From 35 to 39 years",1151082,0.607926779353087,"EUROSTATcensus",NA
"1991","Italy","m","1","From 40 to 44 years",1295917,0.664366015296777,"EUROSTATcensus",NA
"1991","Italy","m","1","From 45 to 49 years",1249094,0.7354100677068,"EUROSTATcensus",NA
"1991","Italy","m","1","From 50 to 54 years",1423846,0.797471785824302,"EUROSTATcensus",NA
"1991","Italy","m","1","From 55 to 59 years",1387922,0.856071386056231,"EUROSTATcensus",NA
"1991","Italy","m","1","From 60 to 64 years",1342984,0.868488682351815,"EUROSTATcensus",NA
"1991","Italy","m","1","From 65 to 69 years",1163729,0.869141358730519,"EUROSTATcensus",NA
"1991","Italy","m","2","From 25 to 29 years",720817,0.328381306943178,"EUROSTATcensus",NA
"1991","Italy","m","2","From 30 to 34 years",671740,0.329338073322753,"EUROSTATcensus",NA
