"Country"	"Period"	"Sex"	"Education"	"AgeGrp"	"mx"	"ax"	"qx"	"px"	"lx"	"dx"	"Lx"	"Tx"	"ex"
"Sweden"	"2001-2005"	"Female"	"High"	"65-69"	0.00673818547264163	2.5	0.033132790150065	0.966867209849935	94665.8447267345	3136.54356770955	465487.864714399	2189428.12019454	23.1279626407456
"Sweden"	"2001-2005"	"Female"	"High"	"70-74"	0.0119534087734004	2.5	0.058032818851976	0.941967181148024	91529.301159025	5311.70335380966	444367.247410601	1723940.25548014	18.8348456029936
"Sweden"	"2001-2005"	"Female"	"High"	"75-79"	0.019047619047619	2.5	0.0909090909090909	0.909090909090909	86217.5978052153	7837.96343683774	411493.080433982	1279573.00806954	14.8412045874947
"Sweden"	"2001-2005"	"Female"	"High"	"80-84"	0.0350074837851322	2.5	0.1609511794166	0.8390488205834	78379.6343683775	12615.2945938322	360359.935357307	868079.927635554	11.0753250462442
"Sweden"	"2001-2005"	"Female"	"High"	"85-89"	0.0915455692595759	2.5	0.372480498186456	0.627519501813544	65764.3397745453	24495.934042126	267581.863767412	507719.992278247	7.72029330817922
"Sweden"	"2001-2005"	"Female"	"High"	"90+"	0.171852783180816	5.81893398227858	1	0	41268.4057324193	41268.4057324193	240138.128510835	240138.128510835	5.81893398227858
"Sweden"	"2001-2005"	"Female"	"Low"	"30-34"	0.000385461163208048	2.5	0.00192545035021101	0.998074549649789	1e+05	192.545035021103	499518.637412447	5182414.36974985	51.8241436974985
"Sweden"	"2001-2005"	"Female"	"Low"	"35-39"	0.000943096145582794	2.5	0.00470438900008073	0.995295610999919	99807.4549649789	469.533093263293	497863.442091736	4682895.7323374	46.9192981023368
"Sweden"	"2001-2005"	"Female"	"Low"	"40-44"	0.00142751636935003	2.5	0.0071121998923292	0.992887800107671	99337.9218717156	706.511157240224	494923.331465477	4185032.29024566	42.1292514619964
"Sweden"	"2001-2005"	"Female"	"Low"	"45-49"	0.00251446437359647	2.5	0.0124937839315143	0.987506216068486	98631.4107144754	1232.27953432711	490076.354736559	3690108.95878019	37.4131215608641
"Sweden"	"2001-2005"	"Female"	"Low"	"50-54"	0.00386233108382004	2.5	0.0191269687046818	0.980873031295318	97399.1311801483	1862.95013394589	482338.280565877	3200032.60404363	32.8548372585058
"Sweden"	"2001-2005"	"Female"	"Low"	"55-59"	0.00529178752123755	2.5	0.0261134702659637	0.973886529734036	95536.1810462024	2494.78122307373	471443.952173328	2717694.32347775	28.4467548704238
"Sweden"	"2001-2005"	"Female"	"Low"	"60-64"	0.0075870460040288	2.5	0.0372290831046373	0.962770916895363	93041.3998231286	3463.84600618704	456547.384100176	2246250.37130442	24.1424825462056
"Sweden"	"2001-2005"	"Female"	"Low"	"65-69"	0.0117118363991713	2.5	0.0568933674659582	0.943106632534042	89577.5538169416	5096.36868600889	435146.847369686	1789702.98720425	19.9793688367695
"Sweden"	"2001-2005"	"Female"	"Low"	"70-74"	0.0186282564381885	2.5	0.0889966510941384	0.911003348905862	84481.1851309327	7518.54255711693	403609.569261871	1354556.13983456	16.0338202847795
"Sweden"	"2001-2005"	"Female"	"Low"	"75-79"	0.0323368314308397	2.5	0.149590916525985	0.850409083474015	76962.6425738158	11512.9122408789	356030.932266882	950946.57057269	12.3559500917686
"Sweden"	"2001-2005"	"Female"	"Low"	"80-84"	0.0617084947666686	2.5	0.267305000735817	0.732694999264183	65449.7303329369	17495.0402148047	283511.051127673	594915.638305808	9.08965759338543
"Sweden"	"2001-2005"	"Female"	"Low"	"85-89"	0.116988881210425	2.5	0.452577939148399	0.547422060851601	47954.6901181322	21703.2348261644	185515.36352525	311404.587178136	6.49372535639408
"Sweden"	"2001-2005"	"Female"	"Low"	"90+"	0.208528216556097	4.79551408684775	1	0	26251.4552919678	26251.4552919678	125889.223652886	125889.223652886	4.79551408684775
"Sweden"	"2001-2005"	"Male"	"Middle"	"30-34"	0.000331304305537544	2.5	0.00165515063136151	0.998344849368639	1e+05	165.515063136147	499586.21234216	4969393.64582207	49.6939364582207
"Sweden"	"2001-2005"	"Male"	"Middle"	"35-39"	0.000804428167819525	2.5	0.00401406826514754	0.995985931734853	99834.4849368639	400.742437752415	498170.568589938	4469807.43347991	44.7721790351966
"Sweden"	"2001-2005"	"Male"	"Middle"	"40-44"	0.00132611883735904	2.5	0.00660868443449832	0.993391315565502	99433.7424991114	657.126226317792	495525.896929763	3971636.86488997	39.9425463134455
"Sweden"	"2001-2005"	"Male"	"Middle"	"45-49"	0.00219358478063536	2.5	0.0109081042743722	0.989091895725628	98776.6162727936	1077.46563017328	491189.417288535	3476110.96796021	35.1916384578325
"Sweden"	"2001-2005"	"Male"	"Middle"	"50-54"	0.00358057829140712	2.5	0.0177440564982874	0.982255943501713	97699.1506426204	1733.57924883736	484161.805091008	2984921.55067167	30.5521750295496
"Sweden"	"2001-2005"	"Male"	"Middle"	"55-59"	0.00580544224529659	2.5	0.0286119486874076	0.971388051312592	95965.571393783	2745.76200447668	472963.451957723	2500759.74558066	26.058926230107
"Sweden"	"2001-2005"	"Male"	"Middle"	"60-64"	0.00946290189039633	2.5	0.0462210463839741	0.953778953616026	93219.8093893063	4308.71713368833	455327.254112311	2027796.29362294	21.7528474570723
"Sweden"	"2001-2005"	"Male"	"Middle"	"65-69"	0.0163785974679416	2.5	0.0786716587622046	0.921328341237795	88911.092255618	6994.78311010888	427068.503502818	1572469.03951063	17.6858589813496
"Sweden"	"2001-2005"	"Male"	"Middle"	"70-74"	0.0265990654382414	2.5	0.1247028772129	0.8752971227871	81916.3091455091	10215.1994411063	384043.54712478	1145400.53600781	13.9825701127869
"Sweden"	"2001-2005"	"Male"	"Middle"	"75-79"	0.0451162210486923	2.5	0.202716589129907	0.797283410870093	71701.1097044028	14535.0043961058	322168.037531749	761356.988883031	10.6184826430417
"Sweden"	"2001-2005"	"Male"	"Middle"	"80-84"	0.0837395376780131	2.5	0.346217462727853	0.653782537272147	57166.105308297	19791.9039338718	236350.766706805	439188.951351281	7.68268100446469
"Sweden"	"2001-2005"	"Male"	"Middle"	"85-89"	0.151475376301928	2.5	0.549345928435421	0.450654071564579	37374.2013744252	20531.365353566	135542.593488211	202838.184644476	5.42722458768782
"Sweden"	"2001-2005"	"Male"	"Middle"	"90+"	0.250281418611049	3.99550236509589	1	0	16842.8360208592	16842.8360208592	67295.5911562651	67295.5911562651	3.99550236509589
"Sweden"	"2001-2005"	"Male"	"High"	"30-34"	0.000120934852137845	2.5	0.000604491500463658	0.999395508499536	1e+05	60.4491500463773	499848.877124884	5219776.91230769	52.1977691230769
"Sweden"	"2001-2005"	"Male"	"High"	"35-39"	0.000486245784448097	2.5	0.00242827707351431	0.997571722926486	99939.5508499536	242.680920066254	499091.051949602	4719928.0351828	47.2278291731485
"Sweden"	"2001-2005"	"Male"	"High"	"40-44"	0.000722476662730707	2.5	0.00360587042058428	0.996394129579416	99696.8699298874	359.493994305012	497585.614663674	4220836.9832332	42.3367051162342
"Sweden"	"2001-2005"	"Male"	"High"	"45-49"	0.00120967493072142	2.5	0.00603013838552274	0.993969861614477	99337.3759355824	599.018123746268	495189.334368546	3723251.36856952	37.4808709562044
"Sweden"	"2001-2005"	"Male"	"High"	"50-54"	0.00186130220806134	2.5	0.00926340604499244	0.990736593955008	98738.3578118361	914.65350062678	491405.155307613	3228062.03420098	32.6930901600839
"Sweden"	"2001-2005"	"Male"	"High"	"55-59"	0.00376412649345612	2.5	0.0186451754698773	0.981354824530123	97823.7043112093	1823.9401319959	484558.671226057	2736656.87889336	27.975396128807
"Sweden"	"2001-2005"	"Male"	"High"	"60-64"	0.00638919797241209	2.5	0.031443739175596	0.968556260824404	95999.7641792134	3018.59154576992	472452.342031642	2252098.20766731	23.4594139571329
"Sweden"	"2001-2005"	"Male"	"High"	"65-69"	0.0121584158415842	2.5	0.0589987508407802	0.94100124915922	92981.1726334435	5485.7730370841	451191.430574507	1779645.86563567	19.1398518133505
"Sweden"	"2001-2005"	"Male"	"High"	"70-74"	0.0216744839305376	2.5	0.102801970508171	0.897198029491829	87495.3995963594	8994.69948890555	414990.249259533	1328454.43506116	15.1831346698191
"Sweden"	"2001-2005"	"Male"	"High"	"75-79"	0.0377021447752895	2.5	0.172273063887523	0.827726936112477	78500.7001074538	13523.5561248266	358694.610225203	913464.185801625	11.6363826634826
"Sweden"	"2001-2005"	"Male"	"High"	"80-84"	0.066862477316521	2.5	0.286433288452908	0.713566711547092	64977.1439826272	18611.617025222	278356.677350081	554769.575576423	8.53791874454732
"Sweden"	"2001-2005"	"Male"	"High"	"85-89"	0.133194588969823	2.5	0.499609679937549	0.500390320062451	46365.5269574052	23164.666083325	173915.969578714	276412.898226341	5.96160372511833
"Sweden"	"2001-2005"	"Male"	"High"	"90+"	0.226356644830227	4.41780713241277	1	0	23200.8608740802	23200.8608740802	102496.928647628	102496.928647628	4.41780713241277
"Sweden"	"2001-2005"	"Male"	"Low"	"30-34"	0.00080443007426706	2.5	0.00401407775916051	0.995985922240839	1e+05	401.407775916057	498996.48056021	4769992.57718051	47.6999257718051
"Sweden"	"2001-2005"	"Male"	"Low"	"35-39"	0.00152563391312861	2.5	0.00759918562737983	0.99240081437262	99598.5922240839	756.868190536508	496100.790644078	4270996.0966203	42.8820930220691
"Sweden"	"2001-2005"	"Male"	"Low"	"40-44"	0.00214233042214044	2.5	0.0106545879907324	0.989345412009268	98841.7240335474	1053.11784587112	491575.825553059	3774895.30597622	38.1913138695861
"Sweden"	"2001-2005"	"Male"	"Low"	"45-49"	0.00308283390657173	2.5	0.0152962798077691	0.984703720192231	97788.6061876763	1495.80188225844	485203.526232735	3283319.48042316	33.5756854343726
"Sweden"	"2001-2005"	"Male"	"Low"	"50-54"	0.00475094414437068	2.5	0.0234758891269	0.9765241108731	96292.8043054179	2260.55919759227	475812.623533109	2798115.95419043	29.058411730491
"Sweden"	"2001-2005"	"Male"	"Low"	"55-59"	0.00732481468628269	2.5	0.0359654723806807	0.964034527619319	94032.2451078256	3381.9141143189	461706.440253331	2322303.33065732	24.6968827341553
"Sweden"	"2001-2005"	"Male"	"Low"	"60-64"	0.0117864826906904	2.5	0.0572456026903812	0.942754397309619	90650.3309935067	5189.33283180583	440278.322888019	1860596.89040399	20.524987278174
"Sweden"	"2001-2005"	"Male"	"Low"	"65-69"	0.019069359481828	2.5	0.0910081305176161	0.908991869482384	85460.9981617009	7777.64567486581	407860.87662134	1420318.56751597	16.6194942496293
"Sweden"	"2001-2005"	"Male"	"Low"	"70-74"	0.031888799924316	2.5	0.147671344706805	0.852328655293195	77683.3524868351	11471.6051230637	359737.749626516	1012457.69089463	13.0331359098619
"Sweden"	"2001-2005"	"Male"	"Low"	"75-79"	0.0542138540958021	2.5	0.238715105701586	0.761284894298414	66211.7473637714	15805.7442706294	291544.376142283	652719.941268113	9.85806850379631
"Sweden"	"2001-2005"	"Male"	"Low"	"80-84"	0.0953113512778244	2.5	0.384854298339565	0.615145701660435	50406.003093142	19398.9669525131	203532.598084427	361175.56512583	7.16532839270031
"Sweden"	"2001-2005"	"Male"	"Low"	"85-89"	0.165383688635816	2.5	0.58503169426363	0.41496830573637	31007.0361406289	18140.0988874457	109684.93348453	157642.967041403	5.08410305088273
"Sweden"	"2001-2005"	"Male"	"Low"	"90+"	0.268295764002178	3.72722992373403	1	0	12866.9372531832	12866.9372531832	47958.0335568724	47958.0335568724	3.72722992373403
"Sweden"	"2006-2010"	"Female"	"Middle"	"30-34"	0.000170996067090457	2.5	0.000854614995944327	0.999145385004056	1e+05	85.4614995944285	499786.346251014	5431684.47844966	54.3168447844966
"Sweden"	"2006-2010"	"Female"	"Middle"	"35-39"	0.000488460432225495	2.5	0.00243932337874767	0.997560676621252	99914.5385004056	243.723869640817	498963.382827926	4931898.13219864	49.3611661147654
"Sweden"	"2006-2010"	"Female"	"Middle"	"40-44"	0.000821478617166575	2.5	0.00409897503497405	0.995901024965026	99670.8146307648	408.548180887039	497332.702701606	4432934.74937072	44.4757551725922
"Sweden"	"2006-2010"	"Female"	"Middle"	"45-49"	0.00131517861117647	2.5	0.00655434272746866	0.993445657272531	99262.2664498777	650.5989142178	494684.834963844	3935602.04666911	39.6485209075534
"Sweden"	"2006-2010"	"Female"	"Middle"	"50-54"	0.00232620156310899	2.5	0.0115637587314536	0.988436241268546	98611.6675356599	1140.32153148871	490207.533849578	3440917.21170527	34.893611452833
"Sweden"	"2006-2010"	"Female"	"Middle"	"55-59"	0.00359385383186189	2.5	0.0178092594708298	0.98219074052917	97471.3460041712	1735.89249195931	483016.998790958	2950709.67785569	30.2725857271881
"Sweden"	"2006-2010"	"Female"	"Middle"	"60-64"	0.00604297098129705	2.5	0.0297651796148216	0.970234820385178	95735.4535122119	2849.58296929739	471553.310137816	2467692.67906473	25.7761632554439
"Sweden"	"2006-2010"	"Female"	"Middle"	"65-69"	0.00940802774536071	2.5	0.0459591757258468	0.954040824274153	92885.8705429145	4268.95804673007	453756.957597747	1996139.36892691	21.4902369677923
"Sweden"	"2006-2010"	"Female"	"Middle"	"70-74"	0.014929267917876	2.5	0.071960543987612	0.928039456012388	88616.9124961844	6376.92122972803	427142.259406602	1542382.41132917	17.4050569793388
"Sweden"	"2006-2010"	"Female"	"Middle"	"75-79"	0.0255006887586464	2.5	0.119862032811472	0.880137967188528	82239.9912664564	9857.45253159518	386556.325003294	1115240.15192256	13.5608009527774
"Sweden"	"2006-2010"	"Female"	"Middle"	"80-84"	0.049734856899999	2.5	0.221174125762984	0.778825874237016	72382.5387348612	16009.1447251883	321889.831861335	728683.826919271	10.0671217071904
"Sweden"	"2006-2010"	"Female"	"Middle"	"85-89"	0.0994626413426865	2.5	0.398278602280662	0.601721397719338	56373.394009673	22452.3165719896	225736.178618391	406793.995057935	7.2160635740352
"Sweden"	"2006-2010"	"Female"	"Middle"	"90+"	0.187349422989477	5.33761985515251	1	0	33921.0774376834	33921.0774376834	181057.816439544	181057.816439544	5.33761985515251
"Sweden"	"2006-2010"	"Female"	"High"	"30-34"	0.000104190964932742	2.5	0.000520819163035832	0.999479180836964	1e+05	52.0819163035776	499869.795209241	5714392.34549327	57.1439234549327
"Sweden"	"2006-2010"	"Female"	"High"	"35-39"	0.00031690485100415	2.5	0.00158326989024908	0.998416730109751	99947.9180836964	158.244529295	499343.979095245	5214522.55028403	52.1723978874416
"Sweden"	"2006-2010"	"Female"	"High"	"40-44"	0.000497343815621753	2.5	0.00248363103177392	0.997516368968226	99789.6735544014	247.840729890304	498328.765947281	4715178.57118879	47.2511674128111
"Sweden"	"2006-2010"	"Female"	"High"	"45-49"	0.000917946680881805	2.5	0.00457922469413654	0.995420775305863	99541.8328245111	455.824418969598	496569.603075132	4216849.80524151	42.3625895323393
"Sweden"	"2006-2010"	"Female"	"High"	"50-54"	0.00153794759632657	2.5	0.00766028518865022	0.99233971481135	99086.0084055415	759.027082591449	493532.474321229	3720280.20216638	37.5459690225882
"Sweden"	"2006-2010"	"Female"	"High"	"55-59"	0.00245781156632602	2.5	0.0122140085032041	0.987785991496796	98326.9813229501	1200.96658597293	488632.490149818	3226747.72784515	32.8165035113511
"Sweden"	"2006-2010"	"Female"	"High"	"60-64"	0.00404036378219898	2.5	0.0199998027146465	0.980000197285353	97126.0147369771	1942.50113319939	480773.820851887	2738115.23769533	28.1913681428225
"Sweden"	"2006-2010"	"Female"	"High"	"65-69"	0.00663760807489481	2.5	0.0326463068987573	0.967353693101243	95183.5136037778	3107.39019681097	468149.092526861	2257341.41684344	23.7156765008709
"Sweden"	"2006-2010"	"Female"	"High"	"70-74"	0.0106799977276601	2.5	0.0520112875560228	0.947988712443977	92076.1234069668	4788.99773156359	448408.122705925	1789192.32431658	19.431664345908
"Sweden"	"2006-2010"	"Female"	"High"	"75-79"	0.0191541656072549	2.5	0.0913943707538014	0.908605629246199	87287.1256754032	7977.55192601145	416491.748561987	1340784.20161066	15.3606180892777
"Sweden"	"2006-2010"	"Female"	"High"	"80-84"	0.0367926882525423	2.5	0.168467509837389	0.831532490162611	79309.5737493917	13361.0863958248	363145.152757397	924292.453048668	11.6542355399528
"Sweden"	"2006-2010"	"Female"	"High"	"85-89"	0.0781139444711743	2.5	0.326758695806597	0.673241304193403	65948.487353567	21549.2417180694	275869.332472662	561147.300291271	8.50887295235165
"Sweden"	"2006-2010"	"Female"	"High"	"90+"	0.155635031947957	6.42528862225819	1	0	44399.2456354976	44399.2456354976	285277.96781861	285277.96781861	6.42528862225819
"Sweden"	"2006-2010"	"Female"	"Low"	"30-34"	0.000503730327288569	2.5	0.00251548382271958	0.99748451617728	1e+05	251.548382271954	499371.12904432	5218880.40109035	52.1888040109035
"Sweden"	"2006-2010"	"Female"	"Low"	"35-39"	0.00105421289829481	2.5	0.00525720894776963	0.99474279105223	99748.451617728	524.398452370879	497431.261957713	4719509.27204603	47.3141106002616
"Sweden"	"2006-2010"	"Female"	"Low"	"40-44"	0.00142981037432904	2.5	0.00712358842008151	0.992876411579918	99224.0531653572	706.831316122305	494353.18753648	4222078.01008832	42.5509528728101
"Sweden"	"2006-2010"	"Female"	"Low"	"45-49"	0.00245972649079021	2.5	0.0122234664930952	0.987776533506905	98517.2218492349	1204.22196026694	489575.554345507	3727724.82255184	37.838306364917
"Sweden"	"2006-2010"	"Female"	"Low"	"50-54"	0.00349239814195849	2.5	0.0173108497609404	0.98268915023906	97312.9998889679	1684.57072086433	482353.572642679	3238149.26820633	33.2756083144183
"Sweden"	"2006-2010"	"Female"	"Low"	"55-59"	0.00516739907579851	2.5	0.025507477095075	0.974492522904925	95628.4291681036	2439.23996664339	472044.04592391	2755795.69556365	28.8177450946024
"Sweden"	"2006-2010"	"Female"	"Low"	"60-64"	0.0076431036391377	2.5	0.0374989964059526	0.962501003594047	93189.1892014602	3494.50107093921	457209.693329953	2283751.64963974	24.5066157266658
"Sweden"	"2006-2010"	"Female"	"Low"	"65-69"	0.0114737712345339	2.5	0.0557691500000567	0.944230849999943	89694.688130521	5002.19651655933	435967.949361207	1826541.95630979	20.3639924992198
"Sweden"	"2006-2010"	"Female"	"Low"	"70-74"	0.017779720752472	2.5	0.085115288604476	0.914884711395524	84692.4916139617	7208.62586635452	405440.893403922	1390574.00694858	16.4190943075212
"Sweden"	"2006-2010"	"Female"	"Low"	"75-79"	0.0305865878646225	2.5	0.142069394294459	0.857930605705541	77483.8657476072	11008.0858743558	359899.114052146	985133.113544662	12.7140418723247
"Sweden"	"2006-2010"	"Female"	"Low"	"80-84"	0.056626699040236	2.5	0.248021848741027	0.751978151258973	66475.7798732514	16487.4458206654	291160.284814593	625233.999492516	9.40544060836356
"Sweden"	"2006-2010"	"Female"	"Low"	"85-89"	0.111251920122888	2.5	0.435213700893863	0.564786299106137	49988.334052586	21755.6078645447	195552.650601568	334073.714677922	6.68303357192277
"Sweden"	"2006-2010"	"Female"	"Low"	"90+"	0.203815400757239	4.90640057760445	1	0	28232.7261880413	28232.7261880413	138521.064076354	138521.064076354	4.90640057760445
"Sweden"	"2006-2010"	"Male"	"Middle"	"30-34"	0.000338592890767254	2.5	0.0016915326015528	0.998308467398447	1e+05	169.153260155275	499577.116849612	5045583.62422756	50.4558362422756
"Sweden"	"2006-2010"	"Male"	"Middle"	"35-39"	0.000805212144420697	2.5	0.00401797242162888	0.995982027578371	99830.8467398447	401.117589028567	498151.439726652	4546006.50737795	45.5370925504084
"Sweden"	"2006-2010"	"Male"	"Middle"	"40-44"	0.00116015830091853	2.5	0.00578401557040104	0.994215984429599	99429.7291508162	575.103101569068	495710.888000158	4047855.0676513	40.7107119995415
"Sweden"	"2006-2010"	"Male"	"Middle"	"45-49"	0.00186917544654679	2.5	0.00930240765278805	0.990697592347212	98854.6260492471	919.58602987403	491974.16517155	3552144.17965114	35.9330091227247
"Sweden"	"2006-2010"	"Male"	"Middle"	"50-54"	0.00350130175002653	2.5	0.017354599525905	0.982645400474095	97935.0400193731	1699.6233990897	485426.141599141	3060170.01447959	31.2469368866775
"Sweden"	"2006-2010"	"Male"	"Middle"	"55-59"	0.00547544458654527	2.5	0.0270075273837037	0.972992472616296	96235.4166202834	2599.08064965442	474679.381477281	2574743.87288045	26.7546394384058
"Sweden"	"2006-2010"	"Male"	"Middle"	"60-64"	0.00894312736568695	2.5	0.0437377560214616	0.956262243978538	93636.3359706289	4095.44321742698	457943.071809577	2100064.49140317	22.4278798356858
"Sweden"	"2006-2010"	"Male"	"Middle"	"65-69"	0.0147175436927078	2.5	0.070976229081898	0.929023770918102	89540.892753202	6355.27491624892	431816.276475388	1642121.41959359	18.3393460697304
"Sweden"	"2006-2010"	"Male"	"Middle"	"70-74"	0.0240001288597523	2.5	0.113208120593241	0.886791879406759	83185.617836953	9417.28745570903	392384.870545493	1210305.1431182	14.5494518714815
"Sweden"	"2006-2010"	"Male"	"Middle"	"75-79"	0.0415833325859425	2.5	0.188337419088839	0.811662580911161	73768.330381244	13893.3369544963	334108.309519979	817920.272572708	11.0876885561269
"Sweden"	"2006-2010"	"Male"	"Middle"	"80-84"	0.0755732963525171	2.5	0.317819763776218	0.682180236223782	59874.9934267477	19029.4562669916	251801.32646626	483811.963052729	8.08036770216325
"Sweden"	"2006-2010"	"Male"	"Middle"	"85-89"	0.140016395362455	2.5	0.518563497571131	0.481436502428869	40845.5371597561	21181.0046097348	151275.174274444	232010.636586469	5.68019550530143
"Sweden"	"2006-2010"	"Male"	"Middle"	"90+"	0.24356747316343	4.10563851984051	1	0	19664.5325500214	19664.5325500214	80735.4623120254	80735.4623120254	4.10563851984051
"Sweden"	"2006-2010"	"Male"	"High"	"30-34"	0.00013611106663037	2.5	0.000680323834145053	0.999319676165855	1e+05	68.0323834145092	499829.919041464	5308449.49795833	53.0844949795833
"Sweden"	"2006-2010"	"Male"	"High"	"35-39"	0.000410905708428534	2.5	0.00205242016423872	0.997947579835761	99931.9676165855	205.102385388323	499147.082119457	4808619.57891686	48.118932245649
"Sweden"	"2006-2010"	"Male"	"High"	"40-44"	0.000619521760701845	2.5	0.00309281863239754	0.996907181367602	99726.8652311972	308.437106937636	497863.233388642	4309472.49679741	43.2127540237702
"Sweden"	"2006-2010"	"Male"	"High"	"45-49"	0.00114624854438597	2.5	0.00571486607961703	0.994285133920383	99418.4281242595	568.163002576184	495671.733114857	3811609.26340877	38.3390618351436
"Sweden"	"2006-2010"	"Male"	"High"	"50-54"	0.00183890018571372	2.5	0.00915242493876952	0.99084757506123	98850.2651216833	904.719631703672	491989.526529158	3315937.53029391	33.5450544944117
"Sweden"	"2006-2010"	"Male"	"High"	"55-59"	0.0032724265690432	2.5	0.016229359378147	0.983770640621853	97945.5454899797	1589.59345724553	485753.743806785	2823948.00376475	28.8318165939834
"Sweden"	"2006-2010"	"Male"	"High"	"60-64"	0.0058487613062534	2.5	0.0288223686450526	0.971177631354947	96355.9520327341	2777.20677063246	474836.74323709	2338194.25995797	24.2662151183316
"Sweden"	"2006-2010"	"Male"	"High"	"65-69"	0.0104010036622603	2.5	0.0506870283914792	0.949312971608521	93578.7452621017	4743.22851793915	456035.655015661	1863357.51672088	19.9121874470731
"Sweden"	"2006-2010"	"Male"	"High"	"70-74"	0.0182266606790269	2.5	0.0871616393342037	0.912838360665796	88835.5167441625	7743.04927052232	424819.960544507	1407321.86170522	15.8418829909907
"Sweden"	"2006-2010"	"Male"	"High"	"75-79"	0.0341053551565231	2.5	0.157129391523981	0.842870608476019	81092.4674736402	12742.0100713113	373607.312189923	982501.901160709	12.1158219964151
"Sweden"	"2006-2010"	"Male"	"High"	"80-84"	0.0634251395292405	2.5	0.273723344373028	0.726276655626972	68350.4574023289	18709.1157895917	294979.497537665	608894.588970786	8.90842010590612
"Sweden"	"2006-2010"	"Male"	"High"	"85-89"	0.120434028815687	2.5	0.462821499546253	0.537178500453747	49641.3416127372	22975.0801646949	190769.007651949	313915.091433121	6.3236625206877
"Sweden"	"2006-2010"	"Male"	"High"	"90+"	0.216541692835541	4.61804831626342	1	0	26666.2614480424	26666.2614480424	123146.083781172	123146.083781172	4.61804831626342
"Sweden"	"2006-2010"	"Male"	"Low"	"30-34"	0.000650977758259926	2.5	0.00324960024758859	0.996750399752411	1e+05	324.960024758853	499187.599938103	4830677.45103403	48.3067745103403
"Sweden"	"2006-2010"	"Male"	"Low"	"35-39"	0.00152234124882897	2.5	0.00758284704205564	0.992417152957944	99675.0399752411	755.82058204303	496485.648421098	4331489.85109593	43.4561135081747
"Sweden"	"2006-2010"	"Male"	"Low"	"40-44"	0.00232106719530831	2.5	0.0115383825733467	0.988461617426653	98919.2193931981	1141.36779721554	491742.677472952	3835004.20267483	38.7690504049664
"Sweden"	"2006-2010"	"Male"	"Low"	"45-49"	0.00312589811913894	2.5	0.0155082972030496	0.98449170279695	97777.8515959826	1516.36798242618	485098.338023847	3343261.52520188	34.192421602964
"Sweden"	"2006-2010"	"Male"	"Low"	"50-54"	0.00483049126184442	2.5	0.0238642659884038	0.976135734011596	96261.4836135564	2297.20964939229	475564.393944301	2858163.18717803	29.6916594247829
"Sweden"	"2006-2010"	"Male"	"Low"	"55-59"	0.00706370082914095	2.5	0.0347056287001421	0.965294371299858	93964.2739641641	3261.08920327871	461668.646812624	2382598.79323373	25.3564327453049
"Sweden"	"2006-2010"	"Male"	"Low"	"60-64"	0.0113898181004769	2.5	0.0553723869641083	0.944627613035892	90703.1847608854	5022.45184545676	440959.794190785	1920930.14642111	21.1781995470735
"Sweden"	"2006-2010"	"Male"	"Low"	"65-69"	0.0176358948650004	2.5	0.0844558385993192	0.915544161400681	85680.7329154286	7236.23815017683	410313.069201701	1479970.35223032	17.2730823123459
"Sweden"	"2006-2010"	"Male"	"Low"	"70-74"	0.0282987065983003	2.5	0.132144721253345	0.867855278746655	78444.4947652518	10366.0258946137	366307.409089725	1069657.28302862	13.6358489684918
"Sweden"	"2006-2010"	"Male"	"Low"	"75-79"	0.048501587319536	2.5	0.216282790031604	0.783717209968396	68078.4688706381	14724.2011884213	303581.841382137	703349.873938896	10.3314584714793
"Sweden"	"2006-2010"	"Male"	"Low"	"80-84"	0.087579226387063	2.5	0.35924100801431	0.64075899198569	53354.2676822169	19167.0409040249	218853.736151022	399768.032556758	7.49270957925644
"Sweden"	"2006-2010"	"Male"	"Low"	"85-89"	0.154430833582313	2.5	0.557078806690809	0.442921193309191	34187.2267781919	19044.9794976632	123323.685146802	180914.296405736	5.29186814653073
"Sweden"	"2006-2010"	"Male"	"Low"	"90+"	0.262929094682591	3.80330674780288	1	0	15142.2472805287	15142.2472805287	57590.6112589346	57590.6112589346	3.80330674780288
"Sweden"	"2011-2015"	"Female"	"Middle"	"30-34"	0.000200875039866647	2.5	0.00100387106773136	0.998996128932269	1e+05	100.387106773138	499749.032233067	5448364.4549108	54.483644549108
"Sweden"	"2011-2015"	"Female"	"Middle"	"35-39"	0.000499413228111244	2.5	0.00249395235856086	0.997506047641439	99899.6128932269	249.144875194383	498875.202278148	4948615.42267774	49.5358818653966
"Sweden"	"2011-2015"	"Female"	"Middle"	"40-44"	0.000741381753405802	2.5	0.00370005089148496	0.996299949108515	99650.4680180325	368.711803027007	497330.560582595	4449740.22039959	44.6534803990522
"Sweden"	"2011-2015"	"Female"	"Middle"	"45-49"	0.00122925906241467	2.5	0.00612746470826771	0.993872535291732	99281.7562150055	608.345457382296	494887.917431572	3952409.65981699	39.8100296620219
"Sweden"	"2011-2015"	"Female"	"Middle"	"50-54"	0.00209746009889858	2.5	0.010432595611933	0.989567404388067	98673.4107576232	1029.41979208443	490793.504307905	3457521.74238542	35.0400550243299
"Sweden"	"2011-2015"	"Female"	"Middle"	"55-59"	0.00340168547492763	2.5	0.0168650037786669	0.983134996221333	97643.9909655387	1646.76627659793	484103.039136199	2966728.23807752	30.3831112262152
