"x","mx","lx","year"
0,0.236826140064045,1e+05,1835
1,0.0612621386379298,78912.8473917634,1835
2,0.0457285257507326,74223.5813241368,1835
3,0.0288453386521737,70905.8812569246,1835
4,0.0179064071161531,68889.794245036,1835
5,0.0150850884748924,67667.2043070879,1835
6,0.0139284607652718,66654.0991455342,1835
7,0.012572034663162,65732.1457416679,1835
8,0.0110961220573426,64910.931907769,1835
9,0.00967110042550247,64194.6535895224,1835
10,0.00833005162426699,63576.8130623245,1835
11,0.00727405231050522,63049.4146052634,1835
12,0.00651858021042332,62592.4538583507,1835
13,0.00601744274219023,62185.7668782318,1835
14,0.00577889883267602,61812.6911931928,1835
15,0.00576821022195555,61456.5120570452,1835
16,0.00585256129021625,61103.0384112119,1835
17,0.00601888151052084,60746.4735604817,1835
18,0.0063261914697654,60381.9458589367,1835
19,0.00686284587404324,60001.1638280633,1835
20,0.00762408861469434,59590.7948486277,1835
21,0.00828911560641733,59138.196863987,1835
22,0.00866166662969409,58650.0195875624,1835
23,0.00879563157835235,58144.2064249254,1835
24,0.0087601401622426,57635.0339362005,1835
25,0.00877342327295454,57132.3479750772,1835
26,0.00880368502642214,56633.2941102437,1835
27,0.00871412020709504,56136.9006786704,1835
28,0.0086928653964297,55649.8422032517,1835
29,0.00877655100360359,55168.1821517298,1835
30,0.00880303866083489,54686.1143281029,1835
31,0.0089755417026833,54206.8230544266,1835
32,0.00946096131713274,53722.4643958719,1835
33,0.0100420356443387,53216.5950170234,1835
34,0.0107634369413929,52684.8663604489,1835
35,0.011833705109004,52120.83701605,1835
36,0.0128712986303916,51507.6894596931,1835
37,0.0134479782218976,50848.9670077977,1835
38,0.0138143488609317,50169.7286348452,1835
39,0.0140710491451467,49481.4316346315,1835
40,0.0140696111507833,48790.0516069139,1835
41,0.0141562073263996,48108.4010763124,1835
42,0.0146030119742002,47432.166329157,1835
43,0.0153042127742186,46744.546714437,1835
44,0.0163722001017775,46034.6046345773,1835
45,0.0180096120766047,45287.053105793,1835
46,0.0195549350563238,44478.7512956314,1835
47,0.0204796029302111,43617.4212761728,1835
48,0.021160713072148,42733.2385660192,1835
49,0.0215471934021334,41838.4730914271,1835
50,0.0215979644571424,40946.6144512384,1835
51,0.0218905531992738,40071.7327681526,1835
52,0.0226815065314506,39204.0718074652,1835
53,0.0237965936360711,38324.8728666858,1835
54,0.025261218756903,37423.6371398565,1835
55,0.0271311630961596,36490.1111001287,1835
56,0.0289605530881484,35513.4014905923,1835
57,0.0305685777921471,34499.6637955295,1835
58,0.0322342038909927,33461.0140401355,1835
59,0.0342631436912735,32399.6233344113,1835
60,0.0366723081565448,31308.3130069173,1835
61,0.0392729714981321,30180.962517781,1835
62,0.0420354966416085,29018.6397613887,1835
